time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot
1613572200,131.27,132.21,130.82,130.82,1111703,359847.1,25.734300719830543,40.450842023463515,NaN,NaN,50
1613574000,130.82,131.03,129.89,130.25,912790,397152.3,23.51724548005906,38.23395892443928,NaN,NaN,50
1613575800,130.22,130.94,129.94,130.86,449312,412920.5,30.425291188662868,36.57047417845691,NaN,NaN,50
1613577600,130.88,130.98,129.47,129.73,579666,432047.15,25.780045823374124,35.227644802836174,NaN,NaN,50
1613579400,129.69,130.26,129.61,130.24,365695,439981.25,30.90727415190551,34.68764612221516,NaN,NaN,50
1613581200,130.255,130.35,129.7,129.98,285932,441741.3,29.77788482976932,34.430890098039136,NaN,NaN,50
1613583000,129.96,130.415,129.95,130.39,195970,404392.6,33.88091757558625,33.96014914060777,NaN,NaN,50
1613584800,130.39,130.54,130.17,130.49,218552,385067.4,34.88032852636924,33.65212028780539,NaN,NaN,50
1613586600,130.5,130.655,130.32,130.5,160369,378442.4,34.986158283335655,33.46811307513404,NaN,NaN,50
1613588400,130.51,130.74,130.3,130.4,217124,372904.35,34.38437323451572,33.45627315106302,NaN,NaN,50
1613590200,130.37,130.69,130.26,130.35,154453,360141.7,34.06883131679217,32.85955285788016,NaN,NaN,50
1613592000,130.34,130.83,130.27,130.69,238944,347781.7,38.2206007329914,32.77673588183833,NaN,NaN,50
1613593800,130.69,130.99,130.69,130.85,513875,358626,40.13119636272933,32.63321336290852,NaN,NaN,50
1613658600,129.24,129.68,128.5,129.53,770305,390098.45,31.48121430331767,32.012547323517126,NaN,NaN,50
1613660400,129.51,129.56,127.41,128.11,828297,421631.2,25.1908590376176,31.973730060501914,NaN,NaN,50
1613662200,128.1,128.71,127.86,128.55,306551,425411.65,29.867076070210757,32.42728938836989,NaN,NaN,50
1613664000,128.55,129.1,128.4,128.68,339899,434385.3,31.234755584282595,32.4851082737713,NaN,NaN,50
1613665800,128.68,128.7,128.12,128.34,274862,440217,29.60846361725787,32.75856668762014,NaN,NaN,50
1613667600,128.33,128.62,127.9,128.62,375188,446595.35,32.71545140161136,32.88772220545628,NaN,NaN,50
1613669400,128.62,128.82,128.46,128.69,231428,426545.75,33.5056361248233,33.15399015510299,NaN,NaN,50
1613671200,128.69,129.07,128.52,128.99,324608,387191,36.92450057178614,33.371388940545835,NaN,NaN,50
1613673000,129,129.04,128.455,128.57,246692,353886.1,34.26806465807725,33.32765580709641,NaN,NaN,50
1613674800,128.56,128.92,128.47,128.71,314788,347159.9,35.92288589467887,33.39456492219235,NaN,NaN,50
1613676600,128.71,129.13,128.65,129.07,191465,327749.85,40.09895982622225,33.80274967874282,NaN,NaN,50
1613678400,129.06,129.84,129.04,129.78,358090,327369.6,47.38240359394257,34.753719127110706,NaN,NaN,50
1613680200,129.77,129.99,129.51,129.77,855984,355872.2,47.29517766495314,35.4019031936794,NaN,NaN,50
1613745000,130.2,130.44,129.46,130.44,623573,377252.35,53.47497982848584,36.355030584090585,NaN,NaN,50
1613746800,130.43,130.52,129.475,129.7,457301,389189.8,46.92989339096538,37.458507661779706,NaN,NaN,50
1613748600,129.7,130.16,129.56,129.96,272587,394800.7,49.27887670452821,39.17908035227332,NaN,NaN,50
1613750400,129.94,130.7,129.82,130.56,366568,402272.9,54.3052929965632,40.92466727558421,NaN,NaN,50
1613752200,130.57,130.64,130.07,130.09,236289,406364.7,50.11567464405827,42.273304351282476,NaN,NaN,50
1613754000,130.07,130.16,129.58,129.67,332558,411045.4,46.65198816184456,43.490698961610086,NaN,NaN,50
1613755800,129.67,129.82,129.04,129.33,380922,404397.75,44.00080388971452,44.296795567903175,NaN,NaN,50
1613757600,129.31,129.41,128.8,128.98,357141,383739.55,41.3930251748566,44.86018050004841,NaN,NaN,50
1613759400,128.97,129.28,128.83,129.12,242987,354474.05,42.852026330237784,45.283575197080665,NaN,NaN,50
1613761200,129.13,129.54,128.81,128.86,271840,352738.5,40.819643423759736,45.75154510891513,NaN,NaN,50
1613763000,128.89,129.65,128.87,129.64,249462,348216.65,48.68289635091833,46.66297442721795,NaN,NaN,50
1613764800,129.64,129.95,129.59,129.89,456307,357288.9,50.9332067778334,47.43684920947589,NaN,NaN,50
1613766600,129.9,130.09,129.76,129.87,918731,384466.05,50.74150844321543,47.67678527013823,NaN,NaN,50
1614004200,128.01,129.72,127.83,128.47,802347,413012,39.52672533501737,47.12189581799996,NaN,NaN,50
1614006000,128.48,128.85,126.82,127.11,706398,432101.5,32.10373877760084,45.5953786000796,NaN,NaN,50
1614007800,127.09,127.25,125.6,125.92,731237,456328.75,27.276779192136544,44.19158472873469,NaN,NaN,50
1614009600,125.92,126.98,125.79,126.865,398238,460501.25,35.56243182930638,43.21183866621884,NaN,NaN,50
1614011400,126.87,127.245,126.63,126.9,321721,467014.05,35.85393585096833,41.89388458439063,NaN,NaN,50
1614013200,126.9,126.9,126.5,126.72,210602,459639.65,34.97757247844399,40.81259157256103,NaN,NaN,50
1614015000,126.72,127.245,126.64,127.24,250555,429368.2,39.57268548863328,40.306927095903085,NaN,NaN,50
1614016800,127.26,127.32,126.94,127.28,209263,408652.7,39.92438565133681,40.0157543645904,NaN,NaN,50
1614018600,127.25,127.95,127.25,127.76,244329,398004.1,44.126888909956705,40.21103034566897,NaN,NaN,50
1614020400,127.77,127.82,127.49,127.66,187250,393737.25,43.44503175331462,40.25338787588875,NaN,NaN,50
1614022200,127.66,127.7,127.19,127.28,196389,385228.3,40.86117056995895,40.256354100617266,NaN,NaN,50
1614024000,127.29,127.29,126.47,126.49,468399,396833.8,36.059650486822164,39.354693681753254,NaN,NaN,50
1614025800,126.48,126.75,126,126.01,1220995,441255.65,33.485006620644526,38.10839367052547,NaN,NaN,50
1614090600,123.77,123.77,118.4,121.73,2329993,538709.2,19.865109450593835,35.902936599623935,NaN,NaN,50
1614092400,121.71,123.22,121.425,123.19,905567,566130.5,30.28250143576699,35.24263489253462,NaN,NaN,50
1614094200,123.21,123.93,122.57,123.62,680541,588008.2,33.0432814510401,35.30974508349457,NaN,NaN,50
1614096000,123.63,124.11,122.81,123,669252,607878.8,31.1291772943613,35.58491637651062,NaN,NaN,50
1614097800,123.01,123.23,122.03,122.13,449911,617901.25,28.623541153142625,35.08928132821321,NaN,NaN,50
1614099600,122.12,122.53,121.32,122.44,470596,618615.7,30.762100803374324,34.72557882481363,NaN,NaN,50
1614101400,122.42,122.8,121.51,122.13,488815,597119.9,29.80054335429044,34.35579103023124,NaN,NaN,50
1614103200,122.21,123.74,121.92,123.56,445729,579289,39.236032050747355,34.33174435609653,NaN,NaN,50
1614105000,123.54,124.6,123.46,124.4,538822,570910.2,43.99775392817607,34.62269923301361,NaN,NaN,50
1614106800,124.35,125.19,124.24,124.74,541805,561438.6,45.84753546578746,34.7456025584301,NaN,NaN,50
1614108600,124.76,125.64,124.41,125.64,408611,561957.25,50.507696637356695,35.25007862157596,NaN,NaN,50
1614110400,125.64,126.69,125.47,126.64,661910,578966.7,55.12828763332156,36.26915841181614,NaN,NaN,50
1614112200,126.65,126.705,125.69,125.85,766945,606783.85,51.07177711962955,37.34145317130238,NaN,NaN,50
1614177000,124.93,125.33,123.22,123.36,1259011,657206.65,40.86503922544728,37.86859835735972,NaN,NaN,50
1614178800,123.38,124.06,122.24,124.03,873126,690399.8,44.102175885484186,39.599817388423325,NaN,NaN,50
1614180600,124.03,124.47,123.5,124.26,469181,701642.4,45.2109628363229,40.6661360598916,NaN,NaN,50
1614182400,124.24,124.93,123.96,124.56,399078,712233.8,46.696178934226104,41.64134302297632,NaN,NaN,50
1614184200,124.58,124.91,124.16,124.54,250581,714943.4,46.60547495464023,42.74679285585338,NaN,NaN,50
1614186000,124.525,125.1,124.525,125.09,310398,707043.35,49.50995332610372,44.238679439636314,NaN,NaN,50
1614187800,125.11,125.14,124.425,124.43,256020,658794.6,46.25814064236963,45.34553942813598,NaN,NaN,50
1614189600,124.44,124.58,123.96,124.45,274755,556032.7,46.37308471046676,46.529292382148576,NaN,NaN,50
1614191400,124.47,125.18,124.435,124.89,339254,527717.05,48.959488102230694,47.22382495725453,NaN,NaN,50
1614193200,124.92,124.98,124.33,124.46,292940,508337,46.59439840588011,47.40929956280481,NaN,NaN,50
1614195000,124.46,124.76,124.29,124.46,202698,485009.3,46.59439840588011,47.46264691566858,NaN,NaN,50
1614196800,124.46,124.93,124.21,124.92,371461,481086.8,49.61419500736716,47.39882537066932,NaN,NaN,50
1614198600,124.92,125.55,124.73,125.29,929868,504050.4,51.966861776318595,47.17300923802626,NaN,NaN,50
1614263400,124.63,126.445,124.24,124.63,1009057,530062.5,47.689265933153585,46.931401296135114,NaN,NaN,50
1614265200,124.63,124.65,123.61,124.01,725554,544053.75,44.02330105369522,47.156991426724254,NaN,NaN,50
1614267000,124.03,124.04,123.14,124,779438,556084.55,43.964597585681126,47.14716440530975,NaN,NaN,50
1614268800,123.95,124.23,123.49,123.69,362379,547113.25,42.09083289453203,46.92429798089612,NaN,NaN,50
1614270600,123.68,123.71,122.46,122.6,642810,558823.2,36.241949224713665,46.177567287359516,NaN,NaN,50
1614272400,122.59,122.87,122.12,122.25,728054,562130.4,34.580295980058224,45.31862593203222,NaN,NaN,50
1614274200,122.25,122.55,121.27,121.3,879161,567741.2,30.493554650301434,43.960311740903485,NaN,NaN,50
1614276000,121.26,122.62,120.77,122.13,976334,553607.35,37.448955734052284,43.33108424745224,NaN,NaN,50
1614277800,122.11,122.63,121.76,122.2,567813,538341.7,38.01234290449597,42.73388840416862,NaN,NaN,50
1614279600,122.17,123.42,122.05,123.15,565697,543167.5,45.22308857956461,42.46700272397818,NaN,NaN,50
1614281400,123.13,123.22,122,122.06,555549,550991.05,39.53983098675009,41.963105051183184,NaN,NaN,50
1614283200,122.05,122.26,121.24,121.32,817618,579342.9,36.212573465603306,41.2215461268777,NaN,NaN,50
1614285000,121.31,122.06,120.55,121,1804832,654064.6,34.84698525004316,40.16674542992599,NaN,NaN,50
1614349800,122.57,123.93,122.01,122.3,1234385,702982.85,44.0738353552052,39.60295782841789,NaN,NaN,50
1614351600,122.32,122.86,121.29,121.48,1237753,751132.75,40.20602419379381,39.068440561320756,NaN,NaN,50
1614353400,121.5,124.11,121.4,123.82,1004369,784388.5,52.906778297105646,39.702974650135786,NaN,NaN,50
1614355200,123.85,124.21,123,123.48,702783,804880.65,51.20488922231028,40.22013833846644,NaN,NaN,50
1614357000,123.49,124.47,123.42,124.36,531067,821299.1,55.219956980937575,41.15793291606684,NaN,NaN,50
1614358800,124.35,124.75,123.73,124.2,576293,831540.7,54.34438224712831,42.45096384623931,NaN,NaN,50
1614360600,124.26,124.4,123.59,123.65,342165,802155.55,51.33132736879157,43.6474660882917,NaN,NaN,50
1614362400,123.68,124.32,123.26,124.27,327103,768057.85,54.40053199893447,45.35510732747978,NaN,NaN,50
1614364200,124.3,124.34,122.76,123.06,456394,754599.85,48.033993078308235,46.11118142349806,NaN,NaN,50
1614366000,123.07,123.4,122.79,123.05,569915,744123.7,47.98401309214583,46.82344357975877,NaN,NaN,50
1614367800,123.02,123.68,122.91,123.59,528158,752412.65,50.951904666325916,47.23264472881315,NaN,NaN,50
1614369600,123.59,124.36,123.59,123.64,644881,752516.2,51.229383818274215,48.067612788207725,NaN,NaN,50
1614371400,123.63,124.85,121.26,121.29,1980074,815117.2,39.82551621961437,48.32568012777994,NaN,NaN,50
1614609000,123.74,124.83,122.81,124.81,1358544,839086.35,55.72413977927938,49.81690545129681,NaN,NaN,50
1614610800,124.82,125.245,124.51,125.09,660546,823296.95,56.70406807110907,50.71906493100424,NaN,NaN,50
1614612600,125.1,125.72,124.89,125.62,409326,815372.6,58.57308157645545,52.03099760119435,NaN,NaN,50
1614614400,125.66,126.15,125.43,125.87,422721,808223.8,59.462029204337355,52.49922980885376,NaN,NaN,50
1614616200,125.89,126.59,125.79,126.54,297530,795322.85,61.82619779174091,53.257894706670236,NaN,NaN,50
1614618000,126.51,126.62,125.83,126.23,341582,771521.05,60.08029496632191,53.60506170562626,NaN,NaN,50
1614619800,126.24,126.4,125.94,126.16,210279,691793.4,59.67053597015693,53.98550125727116,NaN,NaN,50
1614621600,126.17,126.26,125.68,126.21,256356,642891.95,59.88101220005092,54.59619303093255,NaN,NaN,50
1614623400,126.2,126.55,126.09,126.34,224602,592234.4,60.45882637587851,55.0289283435714,NaN,NaN,50
1614625200,126.36,127.22,126.28,127.1,519946,568013.25,63.74618345994082,56.15122765654515,NaN,NaN,50
1614627000,127.11,127.74,126.92,127.58,381473,551947.75,65.68650882528107,57.415691637483356,NaN,NaN,50
1614628800,127.59,127.72,127.29,127.56,408349,545811.85,65.52913637225666,58.45692247362126,NaN,NaN,50
1614630600,127.56,127.93,127.27,127.79,1102085,572101.45,66.52245517894691,59.549284713669316,NaN,NaN,50
1614695400,128.41,128.71,126.19,126.73,1123362,611161.3,58.198814153081244,60.86166313748838,NaN,NaN,50
1614697200,126.71,127.19,126.05,126.07,581723,623892.3,53.69384012525951,60.71664173362982,NaN,NaN,50
1614699000,126.07,126.42,125.73,126.13,416496,621897.4,54.042121401855994,60.52650268582603,NaN,NaN,50
1614700800,126.13,126.44,125.5,125.96,402879,613545.6,52.82970473312059,60.116261482730685,NaN,NaN,50
1614702600,125.94,126.02,125.46,125.82,363558,605315.6,51.79906884683487,59.56890717148051,NaN,NaN,50
1614704400,125.8,126.25,125.72,126.08,319245,589033.8,53.60911532664886,58.981972709688215,NaN,NaN,50
1614706200,126.09,126.67,126.08,126.175,240708,502065.5,54.284624929253994,58.56799627846908,NaN,NaN,50
1614708000,126.17,126.42,126,126.12,191406,443708.6,53.79622628273742,58.14840272936768,NaN,NaN,50
1614709800,126.13,126.37,125.95,125.97,221656,421764.1,52.41127160992638,57.61484983007307,NaN,NaN,50
1614711600,125.98,126.17,125.59,125.65,296183,416106.95,49.484452255411455,56.830965964325415,NaN,NaN,50
1614713400,125.66,126.2,125.59,126.02,226363,406289.05,52.76871159318088,56.04686083098543,NaN,NaN,50
1614715200,126.02,126.3,125.49,125.59,327031,407764.1,48.79802138562175,54.840540299581185,NaN,NaN,50
1614717000,125.59,125.98,125.02,125.17,978669,439618.45,45.21891070503377,53.38980989477955,NaN,NaN,50
1614781800,124.81,125.71,123.77,123.99,982646,478236.8,37.006536090061736,51.281529959859185,NaN,NaN,50
1614783600,123.99,124.15,123.12,123.7,658609,498349.45,35.30931424616591,49.6465656807938,NaN,NaN,50
1614785400,123.72,124.7,123.47,124.63,507118,512475.25,44.15469404926759,48.96519810393723,NaN,NaN,50
1614787200,124.63,124.78,124.19,124.76,264413,499698.6,45.281004042681474,48.33940400685334,NaN,NaN,50
1614789000,124.76,124.92,124.03,124.06,283942,494822.05,40.53976491377331,47.46155116261424,NaN,NaN,50
1614790800,124.06,124.46,123.94,124.03,275765,488192.85,40.34479338119084,46.643388629353964,NaN,NaN,50
1614792600,124.03,124.13,123.46,123.47,245857,445381.45,36.78808232535188,45.44188627211846,NaN,NaN,50
1614794400,123.47,124.16,123.36,123.89,282505,403338.6,40.98986552587916,44.49226060044883,NaN,NaN,50
1614796200,123.87,123.87,122.95,123.14,390884,393796.65,36.34402447448705,43.24567475700237,NaN,NaN,50
1614798000,123.14,123.2,122.16,122.25,542523,400098,31.745824161845732,41.76957136785375,NaN,NaN,50
1614799800,122.24,122.92,121.85,122.82,521660,406037.05,37.22379203730317,40.89380992370316,NaN,NaN,50
1614801600,122.8,122.96,122.13,122.47,429278,409323.05,35.34780195022341,39.64945923492048,NaN,NaN,50
1614803400,122.48,122.96,122,122.06,961220,441421.8,33.234783561542756,38.537799390343416,NaN,NaN,50
1614868200,121.73,123.6,120.59,120.94,1284092,493591,28.264306763603486,37.32675625166981,NaN,NaN,50
1614870000,120.96,121.51,120.33,121.43,999865,534013.95,32.98636270235225,37.03960100969057,NaN,NaN,50
1614871800,121.41,122.98,121.09,122.81,800889,562975.6,44.138885375791645,37.670284661806704,NaN,NaN,50
1614873600,122.9,123.27,121.97,122.2,529798,574656.35,40.898803679111936,37.43772106393844,NaN,NaN,50
1614875400,122.19,123.19,122.15,122.5,477976,587237,43.1105849211354,37.28269112668515,NaN,NaN,50
1614877200,122.61,123.04,120.68,121.27,784944,610132.65,36.997181220218245,37.02964943428835,NaN,NaN,50
1614879000,121.25,121.46,120,120.41,1104803,616439.35,33.427859079054286,36.53558269842146,NaN,NaN,50
1614880800,120.39,120.7,119.64,120.54,1012774,617945.75,34.45722904284176,36.36909317824217,NaN,NaN,50
1614882600,120.54,120.55,118.69,118.76,1019789,636004.75,28.05956734175612,35.44550045080481,NaN,NaN,50
1614884400,118.76,120.44,118.63,120.18,896259,655461.8,37.95629602386575,35.560662704331854,NaN,NaN,50
1614886200,120.16,120.85,119.835,120.34,709817,677732,38.974987835360324,36.07703153815432,NaN,NaN,50
1614888000,120.31,120.5,119.51,119.95,956721,711370.95,37.364584849400146,36.087088167589826,NaN,NaN,50
1614889800,119.94,120.39,119.57,120.22,1863814,790773.4,39.23645417809344,36.364849041009116,NaN,NaN,50
1614954600,120.855,121.66,118.62,119.15,1411337,849047.4,34.79815582310785,36.476518488263764,NaN,NaN,50
1614956400,119.14,120.01,118.55,118.77,982267,884035.5,33.35513070902451,36.84014877007955,NaN,NaN,50
1614958200,118.8,119.81,118.38,118.93,749708,901976.7,34.5851587778629,36.954348489758885,NaN,NaN,50
1614960000,118.95,119.31,117.57,117.72,906606,920180.85,30.065851413105406,35.94913177813844,NaN,NaN,50
1614961800,117.77,119.06,117.77,119.01,774836,932839.65,39.189155737967475,35.82701406805669,NaN,NaN,50
1614963600,118.99,119.57,118.565,119.44,592728,941012.15,41.909545148133255,35.741225512842256,NaN,NaN,50
1614965400,119.43,119.71,118.85,119.2,578974,921899.85,40.81214027885891,36.013722588459444,NaN,NaN,50
1614967200,119.18,119.98,118.47,119.94,617102,888550.35,45.546737129842406,36.87935673494432,NaN,NaN,50
1614969000,119.95,120.7,119.88,120.27,605432,868828.7,47.56124802113085,37.81535809053639,NaN,NaN,50
1614970800,120.29,120.5,119.65,120.48,525710,855069.75,48.857873443849236,39.300951383543044,NaN,NaN,50
1614972600,120.48,121.46,120.48,121.35,497955,853477.6,53.93921261537905,40.44258828293685,NaN,NaN,50
1614974400,121.34,121.55,120.87,121.22,510534,855105.5,53.09037622900118,41.450830311054055,NaN,NaN,50
1614976200,121.24,121.93,121.03,121.41,1368256,884271.1,54.22421198016753,42.655089391823154,NaN,NaN,50
1615213800,120.93,120.99,118.26,118.47,1532224,905642.15,38.654855465013476,42.61354662660316,NaN,NaN,50
1615215600,118.47,119.31,118.06,119,889821,899494.5,41.893867818717084,43.12038319771809,NaN,NaN,50
1615217400,119.02,119.48,118.51,118.65,584939,877752,40.377687983862415,43.62199443163509,NaN,NaN,50
1615219200,118.63,119.03,118.17,118.5,592270,862552.55,39.71431882859101,43.988363006687095,NaN,NaN,50
1615221000,118.51,118.53,117.64,117.64,784311,866277.25,36.05675173344253,44.41628445813974,NaN,NaN,50
1615222800,117.63,118.25,117.41,118.23,699554,853418.9,40.13045494466784,44.4835201157612,NaN,NaN,50
1615224600,118.23,118.25,117.72,117.73,357882,778122.3,37.925361029363756,44.198935535849095,NaN,NaN,50
1615226400,117.73,118.25,117.66,118.17,407063,727908.6,40.99783566313587,44.21219949186888,NaN,NaN,50
1615228200,118.18,118.2,116.76,116.81,690912,713340.85,35.1986039951822,43.473047125107435,NaN,NaN,50
1615230000,116.8,117.54,116.78,117.52,485400,700125.45,39.972407891236976,42.9309871158293,NaN,NaN,50
1615231800,117.52,117.8,116.98,117.24,423459,675968.1,38.759730373906066,42.20969118226193,NaN,NaN,50
1615233600,117.23,117.23,116.65,116.81,649915,669722.05,36.90790708432472,40.9931693586152,NaN,NaN,50
1615235400,116.82,117.39,116.22,116.4,1558624,718016.85,35.181916688388384,39.71399367714285,NaN,NaN,50
1615300200,119.04,120.48,118.8,120.28,1471473,762641.8,56.103071131066336,39.84819790220705,NaN,NaN,50
1615302000,120.27,121.55,120.26,121.32,1026872,783130.3,59.84436841740128,41.361734541663324,NaN,NaN,50
1615303800,121.315,121.35,120.09,120.28,627248,784221.1,54.81331600907096,42.28455226954575,NaN,NaN,50
1615305600,120.28,120.65,120.06,120.41,435100,779690.6,55.318969984564674,43.35178669816734,NaN,NaN,50
1615307400,120.44,120.68,120.21,120.55,317495,770667.6,55.8914171712205,44.50729372264086,NaN,NaN,50
1615309200,120.57,121.23,120.47,121.1,304920,760386.9,58.15934911580751,46.08605067852408,NaN,NaN,50
1615311000,121.11,121.23,120.76,120.87,272260,705587.1,56.84311064661182,47.27981180009151,NaN,NaN,50
1615312800,120.88,121.68,120.88,121.57,445842,651268,59.82330212562776,48.843950449824646,NaN,NaN,50
1615314600,121.57,121.95,121.47,121.63,364262,624990.05,60.07777801062542,50.20680347464532,NaN,NaN,50
1615316400,121.64,121.73,121.11,121.16,387598,615123,57.03050808261968,51.76622519517657,NaN,NaN,50
1615318200,121.17,121.7,121.07,121.55,304616,600740.3,58.893697095981054,53.11774585265829,NaN,NaN,50
1615320000,121.55,122.06,121.47,121.72,420988,582574.15,59.71371422258013,54.61445898470644,NaN,NaN,50
1615321800,121.73,121.94,120.83,121.08,1264712,610832.05,55.24556508060533,55.924291698726485,NaN,NaN,50
1615386600,121.53,122.17,120.11,120.7,1295309,657703.4,52.723002127563355,57.17722637295327,NaN,NaN,50
1615388400,120.71,121.12,119.8,119.93,664787,670589.6,47.9456663804047,56.59455460504887,NaN,NaN,50
1615390200,119.9,120.38,119.46,119.89,734428,672765.4,47.70384595768962,55.72737442935518,NaN,NaN,50
1615392000,119.9,120.485,119.47,120.37,443500,670670.4,50.90389466275122,55.4481300474752,NaN,NaN,50
1615393800,120.43,120.5,119.8,120.36,316998,665347.35,50.8341059042547,55.127782613167355,NaN,NaN,50
1615395600,120.35,120.48,119.84,119.875,215132,643608.2,47.43722618292214,54.52391182828889,NaN,NaN,50
1615397400,119.86,120.26,119.6,120.17,306303,580992.15,49.64148630816256,53.91549305631425,NaN,NaN,50
1615399200,120.19,120.41,119.55,120.32,601839,537510.45,50.77193603067161,53.48183772660423,NaN,NaN,50
1615401000,120.34,120.47,119.75,120.02,334712,502902.45,48.43034734567564,52.66805524232194,NaN,NaN,50
1615402800,119.99,120.44,119.82,120.31,305730,486826.55,50.79287190561573,52.00484766339268,NaN,NaN,50
1615404600,120.3,120.91,120.22,120.65,277181,478930.6,53.48350635853147,51.75149039738637,NaN,NaN,50
1615406400,120.67,120.83,120.24,120.36,257961,475953.9,50.925701183082396,51.18234783217933,NaN,NaN,50
1615408200,120.36,120.55,119.86,119.97,789396,500177.7,47.62693512463399,50.319006468040314,NaN,NaN,50
1615473000,122.33,123.2,121.41,121.7,1053841,539256.75,60.00355540347987,50.65886291967422,NaN,NaN,50
1615474800,121.69,122.22,121.26,121.38,463382,540133.75,57.305926689882256,50.98621467412556,NaN,NaN,50
1615476600,121.39,122.4,121.39,122.37,322345,538037.9,62.867852122789486,52.05208508429591,NaN,NaN,50
1615478400,122.39,122.67,122.09,122.67,333855,535350.75,64.38209883235655,53.24338886105783,NaN,NaN,50
1615480200,122.67,122.77,122.02,122.02,391667,539703.3,58.788212845321624,53.80655444552714,NaN,NaN,50
1615482000,122.04,122.45,121.87,122.01,222298,529768.8,58.70370727529749,54.36866882917305,NaN,NaN,50
1615483800,122.03,122.1,121.74,121.85,199046,476485.5,57.28484740951309,55.072070345358114,NaN,NaN,50
1615485600,121.83,122.3,121.66,121.77,263721,424906.1,56.54888989008555,55.565456315495474,NaN,NaN,50
1615487400,121.77,121.97,121.56,121.91,204610,401897.25,57.576070033923564,56.05146588715633,NaN,NaN,50
1615489200,121.9,122.04,121.82,121.82,179341,374142.9,56.64894833018674,56.6385088146214,NaN,NaN,50
1615491000,121.83,121.96,121.7,121.84,180819,361008.85,56.81536474265366,57.06868687440983,NaN,NaN,50
1615492800,121.82,122.22,121.81,122.15,253415,357829.7,59.41593417267177,57.49243171827699,NaN,NaN,50
1615494600,122.16,122.2,121.76,121.95,958618,395004,57.02980437447676,57.92843908909087,NaN,NaN,50
1615559400,120.41,120.59,119.16,119.95,1158884,437633.05,39.81166666234901,57.37020562749909,NaN,NaN,50
1615561200,119.96,120.29,119.28,119.43,596753,437378.75,36.708474541957344,55.706271280247485,NaN,NaN,50
1615563000,119.43,119.93,119.39,119.6,481147,444700.5,38.39897959039447,54.3557750588555,NaN,NaN,50
1615564800,119.59,119.88,119.43,119.82,316344,445231.2,40.609754230624276,52.765910923700844,NaN,NaN,50
1615566600,119.82,120.2,119.6,120.11,261822,444463.25,43.4888159514005,51.27353357506113,NaN,NaN,50
1615568400,120.12,120.87,120,120.83,315399,447335.15,49.97305500130046,50.64387944334533,NaN,NaN,50
1615570200,120.86,121.06,120.51,120.68,258364,420783.55,48.71885969514124,49.930676044762734,NaN,NaN,50
1615572000,120.71,120.92,120.43,120.89,206863,378434.65,50.58854963814363,49.452369061093485,NaN,NaN,50
1615573800,120.9,121.005,120.64,120.66,155384,363034.75,48.50275498240619,48.877645139116396,NaN,NaN,50
1615575600,120.65,120.78,120.51,120.58,160645,354949.75,47.76506057819915,48.1768587494218,NaN,NaN,50
1615577400,120.57,120.89,120.51,120.76,169459,346729.95,49.62167206148428,47.67491044451448,NaN,NaN,50
1615579200,120.77,120.86,120.47,120.76,236645,338978.85,49.621672061484276,47.16107525300238,NaN,NaN,50
1615581000,120.77,121.16,120.73,121.05,609838,358355.85,52.759094578775624,46.685586710581234,NaN,NaN,50
1615815000,121.41,123.63,120.44,123.27,794307,388118.9,68.78523612010318,47.5252604066974,NaN,NaN,50
1615816800,123.25,123.47,122.41,122.62,453325,397599.1,62.13838725113179,49.12002616303903,NaN,NaN,50
1615818600,122.62,123.18,122.25,123.13,297554,402246.3,64.99646464521697,51.14059688470043,NaN,NaN,50
1615820400,123.12,123.22,122.32,122.43,218673,404212.9,58.47212853037048,52.57439323755586,NaN,NaN,50
1615822200,122.37,122.47,122.05,122.35,229445,406644.2,57.75855368537111,53.79930748432349,NaN,NaN,50
1615824000,122.3,122.43,122.21,122.34,158768,401911.85,57.66382341872505,54.81180801770382,NaN,NaN,50
1615825800,122.32,122.61,122.25,122.51,171434,362552.65,58.897977124124594,55.4493024550484,NaN,NaN,50
1615827600,122.53,122.72,122.46,122.68,70631,308140,60.14904545145998,56.265744294785456,NaN,NaN,50
1615829400,122.685,123.16,122.66,123.1,140935,285349.1,63.134579809742604,57.16188930704252,NaN,NaN,50
1615831200,123.1,123.64,123.1,123.47,231945,272889,65.58093509114309,58.38175931480945,NaN,NaN,50
1615833000,123.49,123.58,123.285,123.37,220912,268117.4,64.33827398350093,59.565560272331005,NaN,NaN,50
1615834800,123.37,123.4,123.06,123.34,255619,267807.25,63.94680273171595,60.58878389163326,NaN,NaN,50
1615836600,123.34,124,123.28,123.99,847373,294405.95,68.42904180525306,61.93216744475961,NaN,NaN,50
1615901400,125.67,126.64,125.1,126.5,987764,330875.95,79.18865125222212,63.819992921434356,NaN,NaN,50
1615903200,126.51,126.83,126.06,126.41,611479,351106.75,78.16005001032914,64.48962248502193,NaN,NaN,50
1615905000,126.43,127.21,126.26,126.935,498766,368275.85,79.80772246868199,65.7517178577041,NaN,NaN,50
1615906800,126.93,127.04,126.49,126.76,326316,376559.4,77.70335092991814,66.65935259232559,NaN,NaN,50
1615908600,126.75,126.89,126.16,126.23,269655,381569.2,71.55002660620515,67.59348816917093,NaN,NaN,50
1615910400,126.23,126.31,125.34,125.45,399516,389712.75,63.571283953171815,68.00868318829956,NaN,NaN,50
1615912200,125.46,126.13,125.43,125.85,384913,378466.5,65.68459699696703,68.58159558674541,NaN,NaN,50
