time,open,high,low,close,Volume,Volume MA,OnBalanceVolume,Smoothing Line,ADX,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot
1648098000,1.09858,1.09863,1.09804,1.09829,1756,1747.85,-486561,-485763.4,20.690078081305614,35.20295964508661,41.651789954008485,NaN,NaN,50
1648099800,1.09829,1.09836,1.09766,1.09776,2476,1784.75,-489037,-486218.4,21.819293066966612,31.18792172768407,40.41020723572575,NaN,NaN,50
1648101600,1.09776,1.09819,1.09754,1.09813,2271,1855.15,-486766,-486675.4,22.994704403024315,36.62238782435015,39.382066049735485,NaN,NaN,50
1648103400,1.09813,1.09892,1.09803,1.09861,2971,1966.35,-483795,-486192.8,22.556727863676766,42.92031942746142,38.72665628443949,NaN,NaN,50
1648105200,1.09861,1.09872,1.09774,1.0979,4389,2157.2,-488184,-486868.6,22.518997218509465,37.05477833708023,37.56590944858997,NaN,NaN,50
1648107000,1.0979,1.09826,1.09753,1.0978,3218,2307.45,-491402,-487836.8,22.741344805334442,36.302280291354286,36.724816120311424,NaN,NaN,50
1648108800,1.0978,1.09916,1.09722,1.0977,7576,2615,-498978,-489825,21.37025127870687,35.52534623400598,36.82550998263717,NaN,NaN,50
1648110600,1.0977,1.10011,1.09744,1.09778,8569,3019.95,-490409,-490553.6,20.82237898894913,36.69263725848945,36.69227347548541,NaN,NaN,50
1648112400,1.09778,1.09911,1.09775,1.09836,5935,3281.45,-484474,-490689.4,20.313640434174083,44.533179345862436,37.16930170543698,NaN,NaN,50
1648114200,1.09836,1.09968,1.09824,1.0988,3404,3393.15,-481070,-489266.6,20.481469307789588,49.62972113862033,38.094559056710914,NaN,NaN,50
1648116000,1.0988,1.09932,1.09818,1.09846,3941,3470.4,-485011,-487988.4,20.535353451947614,46.104423148089396,38.78738581838029,NaN,NaN,50
1648117800,1.09846,1.09896,1.09821,1.09879,3593,3508.05,-481418,-484476.4,20.585388728665784,49.829395379322854,39.71038544715129,NaN,NaN,50
1648119600,1.09879,1.09912,1.09866,1.09894,2773,3454.15,-478645,-482123.6,20.827290303742473,51.47123655360769,40.76737902285718,NaN,NaN,50
1648121400,1.09894,1.10012,1.09726,1.09878,8544,3670.5,-487189,-482666.6,19.811165297836833,49.606432476407115,41.620215627673005,NaN,NaN,50
1648123200,1.09878,1.09956,1.09788,1.09814,5512,3826.25,-492701,-484992.8,18.86762064949588,42.90962249025012,42.17069154518468,NaN,NaN,50
1648125000,1.09814,1.09849,1.09748,1.09833,5160,3969.4,-487541,-485498.8,18.49546068112274,45.27173183177008,43.17667798119083,NaN,NaN,50
1648126800,1.09833,1.09841,1.09764,1.09804,5708,4160.35,-493249,-487865,18.149883567633392,42.388906211932245,43.58857215173241,NaN,NaN,50
1648128600,1.09804,1.09828,1.09658,1.09738,8837,4488.15,-502086,-492553.2,18.99110103346109,36.666355722276265,43.141860458504894,NaN,NaN,50
1648130400,1.09738,1.09829,1.09715,1.09776,6805,4742.05,-495281,-494171.6,19.754499053118895,41.55833228693114,43.46354288349425,NaN,NaN,50
1648132200,1.09776,1.09986,1.09776,1.09956,6741,5008.95,-488540,-493339.4,18.485304360939843,58.07702229938966,45.01888159835392,NaN,NaN,50
1648134000,1.09956,1.10136,1.09937,1.10041,9498,5396.05,-479042,-491639.6,18.712496499639357,63.345778537852816,47.00605533434298,NaN,NaN,50
1648135800,1.10041,1.10085,1.09972,1.10062,6598,5602.15,-472444,-487478.6,18.92346062843177,64.53176733099924,48.994564625236535,NaN,NaN,50
1648137600,1.10062,1.10085,1.1,1.10016,4571,5717.15,-477015,-482464.4,19.119355890881863,59.95552497848954,50.09616074185276,NaN,NaN,50
1648139400,1.10016,1.1002,1.09851,1.09857,4823,5809.75,-481838,-479775.8,17.939244635633507,47.434183442670765,49.939336620713505,NaN,NaN,50
1648141200,1.09857,1.0989,1.09824,1.09878,3207,5750.65,-478631,-477794,17.104049045213305,48.95060213526864,50.14263511979773,NaN,NaN,50
1648143000,1.09878,1.09988,1.09878,1.09939,3864,5782.95,-474767,-476939,16.405451849056284,53.1761056649975,50.381685854488786,NaN,NaN,50
1648144800,1.09939,1.09969,1.09909,1.09934,2872,5547.75,-477639,-477978,15.756754452624765,52.79038974347148,50.4759110823362,NaN,NaN,50
1648146600,1.09934,1.1001,1.09909,1.09983,2623,5250.45,-475016,-477578.2,15.540693759000202,56.14743213668173,50.94312534378438,NaN,NaN,50
1648148400,1.09983,1.10058,1.09964,1.10056,2952,5101.3,-472064,-475623.4,15.767257524438664,60.63812777428764,52.20944714978706,NaN,NaN,50
1648150200,1.10056,1.1006,1.09985,1.09993,1959,5029.05,-474023,-474701.8,15.99543859105062,55.368458083861384,52.93064188207929,NaN,NaN,50
1648152000,1.09993,1.10004,1.09973,1.09974,1107,4887.35,-475130,-474774.4,16.04226492157789,53.84857711491368,53.749189803720824,NaN,NaN,50
1648153800,1.09974,1.09982,1.09961,1.09981,635,4739.45,-474495,-474145.6,15.915018014214342,54.345806679904,55.01200772926567,NaN,NaN,50
1648155600,1.09981,1.1,1.09948,1.09969,348,4618.2,-474843,-474111,15.993074494352946,53.28593729549549,55.84969380130598,NaN,NaN,50
1648157400,1.09969,1.0998,1.09964,1.09977,153,4198.65,-474690,-474636.2,16.06555551162451,53.930980348806685,55.55354794769291,NaN,NaN,50
1648159200,1.09977,1.10044,1.09977,1.10044,926,3969.35,-473764,-474584.4,16.82464945483481,59.033027131422706,55.24549427580506,NaN,NaN,50
1648161000,1.10044,1.10068,1.1004,1.10057,687,3745.7,-473077,-474173.8,17.7651897601761,59.9596156959506,54.91891201615873,NaN,NaN,50
1648162800,1.10057,1.10099,1.10037,1.10081,971,3508.85,-472106,-473696,18.93316874148979,61.682677247640584,55.0422800353838,NaN,NaN,50
1648164600,1.10081,1.10098,1.10042,1.10085,1183,3126.15,-470923,-472912,20.01772065270964,61.97636753955975,56.08100747087587,NaN,NaN,50
1648166400,1.10085,1.10114,1.10032,1.10086,3127,2942.25,-467796,-471533.2,21.18511629866279,62.05467036906268,57.017012344718296,NaN,NaN,50
1648168200,1.10086,1.10109,1.10054,1.1009,2787,2744.55,-465009,-469782.2,22.269126541333577,62.388320465083765,57.6750276875816,NaN,NaN,50
1648170000,1.1009,1.10238,1.1008,1.10236,4148,2477.05,-460861,-467339,24.373853153318844,72.04900242061194,59.050642878805924,NaN,NaN,50
1648171800,1.10236,1.10357,1.10221,1.10326,5064,2400.35,-455797,-464077.2,26.995492496762292,76.12074383329293,60.477307999992426,NaN,NaN,50
1648173600,1.10326,1.10357,1.10291,1.10297,3333,2338.45,-459130,-461718.6,29.42987188710263,72.4579771611663,61.32158295619804,NaN,NaN,50
1648175400,1.10297,1.10306,1.10237,1.10288,2113,2202.95,-461243,-460408,30.62675812582664,71.311163266277,62.46034761208488,NaN,NaN,50
1648177200,1.10288,1.10343,1.10264,1.10312,1942,2139.7,-459301,-459266.4,31.98361016349119,72.55845684453037,63.79676759277179,NaN,NaN,50
1648179000,1.10312,1.10313,1.10259,1.10276,2422,2067.6,-461723,-459438.8,33.14513931225139,67.79697629234005,64.75756542223151,NaN,NaN,50
1648180800,1.10276,1.1038,1.1026,1.10348,3724,2110.2,-457999,-459879.2,34.657292466238914,71.78492742462959,66.0789218600268,NaN,NaN,50
1648182600,1.10348,1.1037,1.10309,1.1032,2190,2088.55,-460189,-460091,36.06143468065591,68.24546588717207,67.10138511276719,NaN,NaN,50
1648184400,1.1032,1.1034,1.10252,1.10263,1864,2034.15,-462053,-460253,36.22201077350448,61.58810249968381,67.28389049621441,NaN,NaN,50
1648186200,1.10263,1.10316,1.10251,1.10287,1900,2031.2,-460153,-460423.4,36.3517951680654,63.21521561078818,67.51643334727423,NaN,NaN,50
1648188000,1.10287,1.10292,1.10241,1.10278,2357,2093.7,-462510,-460580.8,36.2689173519621,62.15199591232812,67.54995610903764,NaN,NaN,50
1648189800,1.10278,1.10286,1.10192,1.10278,2459,2184.9,-462510,-461483,35.24400369971213,62.151995912328125,67.5625009928068,NaN,NaN,50
1648191600,1.10278,1.10308,1.10214,1.10252,3392,2337.1,-465902,-462625.6,34.54502379802396,58.83650051178694,67.3326317172871,NaN,NaN,50
1648193400,1.10252,1.10304,1.10218,1.10232,3535,2506.2,-469437,-464102.4,33.895971032170664,56.34648797881916,66.90107225398249,NaN,NaN,50
1648195200,1.10232,1.10266,1.10108,1.10142,5504,2735.1,-474941,-467060,31.521147017545044,46.75694291113367,65.09449657473405,NaN,NaN,50
1648197000,1.10142,1.10204,1.10132,1.10162,4718,2936.65,-470223,-468602.6,29.315953289678394,48.840611601489286,63.145915701033786,NaN,NaN,50
1648198800,1.10162,1.10206,1.10007,1.10084,6274,3201.8,-476497,-471400,28.795604498842327,41.94605836301387,60.966492929737186,NaN,NaN,50
1648200600,1.10084,1.10136,1.1005,1.10052,3755,3330.4,-480252,-474270,28.312423478780264,39.48353092336164,58.69309061952895,NaN,NaN,50
1648202400,1.10052,1.10089,1.10017,1.10035,2515,3299.8,-482767,-476936,28.20805653527615,38.2004843601871,56.23894972779015,NaN,NaN,50
1648204200,1.10035,1.10148,1.10035,1.10144,2944,3307.65,-479823,-477912.4,27.147333992408086,49.52596662777978,54.933877608892985,NaN,NaN,50
1648206000,1.10144,1.10202,1.10106,1.10198,2977,3249.1,-476846,-479237,25.3940020008032,54.02147313777082,53.66505944554593,NaN,NaN,50
1648207800,1.10198,1.10224,1.10114,1.10184,3585,3175.15,-480431,-480023.8,23.68731529594818,52.71069755367478,52.555433136010414,NaN,NaN,50
1648209600,1.10184,1.10184,1.10076,1.10124,3462,3181.6,-483893,-480752,22.389942043919394,47.402236329226184,51.54215698097772,NaN,NaN,50
1648211400,1.10124,1.10166,1.10026,1.10034,4632,3307.55,-488525,-481903.6,21.78791186404041,40.76965131368404,49.93890238832743,NaN,NaN,50
1648213200,1.10034,1.10086,1.09922,1.10042,7190,3569.95,-481335,-482206,22.253361990774064,41.552507591142216,48.46751036538557,NaN,NaN,50
1648215000,1.10042,1.10187,1.10031,1.10118,10122,3954.95,-471213,-481079.4,21.324974281449215,48.514463667300085,47.49340091931214,NaN,NaN,50
1648216800,1.10118,1.10204,1.1007,1.10076,8447,4191.1,-479660,-480925.2,20.258391493914125,45.30293283638321,46.52671751392616,NaN,NaN,50
1648218600,1.10076,1.10246,1.10076,1.1018,6134,4388.3,-473526,-478851.8,18.850060983779372,53.50969726781428,46.32408960599724,NaN,NaN,50
1648220400,1.1018,1.10218,1.10015,1.1005,7504,4670.3,-481030,-477352.8,18.12933263610624,44.518058700397596,46.164169305230374,NaN,NaN,50
1648222200,1.1005,1.10098,1.0982,1.09827,8903,5020.45,-489933,-479072.4,19.034363184974282,33.97230625872106,45.102147495032646,NaN,NaN,50
1648224000,1.09827,1.09918,1.09824,1.09902,6733,5239.25,-483200,-481469.8,19.874748694637464,39.18976606681597,44.905269473875656,NaN,NaN,50
1648225800,1.09902,1.09916,1.09809,1.09878,5489,5390.75,-488689,-483275.6,20.75937910422645,38.15087002379534,44.81007940962092,NaN,NaN,50
1648227600,1.09878,1.09919,1.09842,1.09891,4639,5453.1,-484050,-485380.4,21.53809142888431,39.09272787862243,44.873811089509154,NaN,NaN,50
1648229400,1.09891,1.09935,1.09864,1.09909,4132,5482.95,-479918,-485158,22.023053085431226,40.44506010052144,44.2251749089907,NaN,NaN,50
1648231200,1.09909,1.09969,1.09874,1.09877,3580,5386.75,-483498,-483871,21.971317896333,38.79590212780205,43.13763412256436,NaN,NaN,50
1648233000,1.09877,1.09901,1.09835,1.09868,3298,5315.75,-486796,-484590.2,22.279525631966344,38.322610229764244,42.1099135994279,NaN,NaN,50
1648234800,1.09868,1.09906,1.0984,1.099,3222,5163.15,-483574,-483567.2,22.487477778924376,41.075151516065894,41.65797896991645,NaN,NaN,50
1648236600,1.099,1.09906,1.09823,1.09834,2350,5092.9,-485924,-483942,22.845057674176754,37.37074800381547,41.41520016206869,NaN,NaN,50
1648238400,1.09834,1.0986,1.09828,1.0983,1180,5026.15,-487104,-485379.2,23.177096148339675,37.15206110561566,41.10088255595965,NaN,NaN,50
1648240200,1.0983,1.09868,1.0982,1.09847,1425,4950.2,-485679,-485815.4,23.485417588633815,38.79143047901614,40.40638018536794,NaN,NaN,50
1648414800,1.09847,1.0988,1.09847,1.09864,159,4809.3,-485520,-485560.2,23.531109057172735,40.463872399129784,40.06073301127841,NaN,NaN,50
1648416600,1.09864,1.09864,1.09814,1.0985,292,4644.65,-485812,-486007.8,23.966830867471188,39.50652095068114,39.06050613148319,NaN,NaN,50
1648418400,1.0985,1.09859,1.09792,1.0982,1072,4525.15,-486884,-486199.8,24.62033577588897,37.461190725762926,38.556444133294995,NaN,NaN,50
1648420200,1.0982,1.09846,1.09798,1.09812,1146,4350.85,-488030,-486385,25.22716176227691,36.91238308398766,38.76644962081404,NaN,NaN,50
1648422000,1.09812,1.09844,1.09776,1.09825,1159,4049.3,-486871,-486623.4,26.050117917743464,38.48936541943574,38.71642100314403,NaN,NaN,50
1648423800,1.09825,1.09846,1.09804,1.09816,1024,3594.4,-487895,-487098.4,26.762627970739555,37.78517838680387,38.69030017193034,NaN,NaN,50
1648425600,1.09816,1.09845,1.09758,1.09778,2126,3278.35,-490021,-487940.2,27.95356186697868,34.8832296876957,38.389621729721284,NaN,NaN,50
1648427400,1.09778,1.09784,1.09674,1.09708,2809,3112.1,-492830,-489129.4,29.809031098654444,30.271154624347687,37.66291419570888,NaN,NaN,50
1648429200,1.09708,1.0975,1.09571,1.09596,6130,3043.4,-498960,-491315.4,32.17952679277074,24.65447023889982,36.652811917930144,NaN,NaN,50
1648431000,1.09596,1.09662,1.09538,1.09542,4660,2831.25,-503620,-494665.2,34.548753468966794,22.487956501419532,35.521765223048384,NaN,NaN,50
1648432800,1.09542,1.09622,1.0951,1.09552,5262,2757.7,-498358,-496757.8,36.88464917041438,23.822955121413088,34.28946548057318,NaN,NaN,50
1648434600,1.09552,1.0959,1.09518,1.09554,2922,2629.35,-495436,-497840.8,39.053695178901414,24.104496579328412,33.34187609310982,NaN,NaN,50
1648436400,1.09554,1.0959,1.09542,1.09548,1638,2479.3,-497074,-498689.6,41.067809329639374,23.82007192389557,32.389591151558385,NaN,NaN,50
1648438200,1.09548,1.09557,1.09504,1.09557,2040,2374.7,-495034,-497904.4,43.13722842445482,25.24497559363924,31.42198723117432,NaN,NaN,50
1648440000,1.09557,1.09564,1.0951,1.09522,2107,2301.05,-497141,-496608.6,44.85708572092233,23.41107214079105,30.203930069864413,NaN,NaN,50
1648441800,1.09522,1.09559,1.09512,1.09542,1605,2216.4,-495536,-496044.2,46.45409606764216,26.68840690481271,29.288350495159527,NaN,NaN,50
1648443600,1.09542,1.09542,1.09505,1.09512,1613,2135.95,-497149,-496386.8,47.981294071047905,24.962866209321803,28.395613029699444,NaN,NaN,50
1648445400,1.09512,1.09518,1.09449,1.09514,2812,2159.05,-494337,-495839.4,49.721128320710704,25.309571867185554,27.566840799927867,NaN,NaN,50
1648447200,1.09514,1.096,1.09482,1.09576,4523,2326.2,-489814,-494795.4,49.11010820170588,35.29106119892673,27.33839049846294,NaN,NaN,50
1648449000,1.09576,1.09656,1.09552,1.09552,4783,2494.1,-494597,-494286.6,47.358857031567254,33.428739779956004,27.027216312259522,NaN,NaN,50
1648450800,1.09552,1.09594,1.09474,1.09566,8425,2907.4,-486172,-492413.8,46.53924155109046,35.56480517222229,27.075900275439988,NaN,NaN,50
1648452600,1.09566,1.09611,1.0948,1.09518,5729,3179.25,-491901,-491364.2,45.44861984356467,31.797594427098772,27.184931689922212,NaN,NaN,50
1648454400,1.09518,1.0966,1.09446,1.0965,6946,3472.95,-484955,-489487.8,43.5419052510171,48.083795543440864,28.858454925960853,NaN,NaN,50
1648456200,1.0965,1.09993,1.09598,1.09908,14151,4123.2,-470804,-485685.8,42.57845894881257,65.44983236647333,31.92716034489327,NaN,NaN,50
1648458000,1.09908,1.09908,1.09702,1.09797,8806,4505.55,-479610,-482688.4,41.683830239622644,56.66732624256416,34.27318685354692,NaN,NaN,50
1648459800,1.09797,1.09916,1.09782,1.09794,5338,4721.25,-484948,-482443.6,40.90966887173948,56.44686476848188,36.583356009915015,NaN,NaN,50
1648461600,1.09794,1.09824,1.09746,1.09768,3558,4792.85,-488506,-481764.6,39.704684644610445,54.46904583744597,38.77256843231147,NaN,NaN,50
1648463400,1.09768,1.09906,1.09745,1.09887,5735,4939.15,-482771,-481327.8,39.19969649046243,61.174419169757925,41.3389572591771,NaN,NaN,50
1648465200,1.09887,1.09935,1.09826,1.09838,4634,4864.35,-487405,-484648,38.92957623183308,57.424294696001475,43.768473155977844,NaN,NaN,50
1648467000,1.09838,1.09846,1.09592,1.09636,5597,4911.2,-493002,-487326.4,36.17427448354681,45.13939677173943,45.08640100361546,NaN,NaN,50
1648468800,1.09636,1.097,1.09591,1.09694,6488,4972.5,-486514,-487639.6,33.62442272290549,48.543314085546164,46.77071870906006,NaN,NaN,50
1648470600,1.09694,1.09704,1.09512,1.09566,8583,5255.55,-495097,-488957.8,31.922340372324165,42.304880507811994,47.98466932624766,NaN,NaN,50
1648472400,1.09566,1.09604,1.09466,1.09554,6981,5522.7,-502078,-492819.2,30.699171197152207,41.76301200734872,48.44695152684924,NaN,NaN,50
1648474200,1.09554,1.09726,1.09554,1.09687,8084,5824.9,-493994,-494137,28.57064140586507,49.48576726895497,49.593882061777734,NaN,NaN,50
1648476000,1.09687,1.09772,1.0964,1.09717,7066,6072.85,-486928,-492922.2,26.966509920856964,51.062188262401605,50.70083799679054,NaN,NaN,50
1648477800,1.09717,1.09788,1.09649,1.09698,7331,6359.15,-494259,-494471.2,25.60654813935369,49.99797685523875,52.00086531308625,NaN,NaN,50
1648479600,1.09698,1.09764,1.09671,1.09712,5402,6548.6,-488857,-493223.2,24.343726485100657,50.81146548862788,52.19569888059961,NaN,NaN,50
1648481400,1.09712,1.09764,1.09662,1.09762,4533,6634.65,-484324,-489672.4,23.07513471988612,53.70811173730425,51.357004549944676,NaN,NaN,50
1648483200,1.09762,1.09888,1.0974,1.09848,3630,6590,-480694,-487012.4,22.937522683613338,58.26099768375985,51.4708382243158,NaN,NaN,50
1648485000,1.09848,1.09996,1.09826,1.0994,3844,6543.05,-476850,-484996.8,23.528330952924676,62.508984308262804,51.90384676287158,NaN,NaN,50
1648486800,1.0994,1.09992,1.09931,1.09978,2990,6271.3,-473860,-480917,24.076938631570926,64.13273658006571,52.594110387344415,NaN,NaN,50
1648488600,1.09978,1.09983,1.0983,1.0983,2456,6107.65,-476316,-478408.8,23.447118865384528,54.273501749878136,52.10118771449586,NaN,NaN,50
1648490400,1.0983,1.09844,1.09776,1.09788,2637,5892.2,-478953,-477334.6,22.323760552248228,51.838024163359705,51.70216839073573,NaN,NaN,50
1648492200,1.09788,1.09908,1.09773,1.09902,2761,5322.7,-476192,-476434.2,21.78854813546601,57.422889693136206,52.57956074226407,NaN,NaN,50
1648494000,1.09902,1.09904,1.09798,1.09818,2583,5011.55,-478775,-476819.2,21.29156517702538,52.5842505747146,52.86819906291896,NaN,NaN,50
1648495800,1.09818,1.09896,1.09746,1.09875,2938,4891.55,-475837,-477214.6,20.274834987666885,55.33461071253386,53.79889407754195,NaN,NaN,50
1648497600,1.09875,1.0989,1.0984,1.0988,1006,4763.95,-474831,-476917.6,19.330728383262574,55.578024205771605,54.78568066314359,NaN,NaN,50
1648499400,1.0988,1.09884,1.09846,1.09858,495,4501.95,-475326,-476192.2,18.45405796488714,54.17894773996664,55.120907839644424,NaN,NaN,50
1648501200,1.09858,1.09876,1.09822,1.09864,130,4276.75,-475196,-475993,17.352809472367568,54.51524048906031,55.3675544272629,NaN,NaN,50
1648503000,1.09864,1.09872,1.0986,1.09861,112,4002.5,-475308,-475299.6,16.33022158645654,54.30064916745761,55.674888163849964,NaN,NaN,50
1648504800,1.09861,1.09922,1.0985,1.09893,1081,3732.15,-474227,-474977.6,15.956880750472838,56.277668612061,56.06533124409519,NaN,NaN,50
1648506600,1.09893,1.09942,1.09882,1.09884,1215,3363.75,-475442,-475099.8,15.829895426149715,55.54978737366292,56.19687950383509,NaN,NaN,50
1648508400,1.09884,1.09979,1.09882,1.09976,1863,3107.85,-473579,-474750.4,16.107276495806403,61.08987969921751,56.398942504939214,NaN,NaN,50
1648510200,1.09976,1.09976,1.09895,1.09914,1528,2780.05,-475107,-474732.6,16.364844631916185,56.02238504513503,55.93561398614437,NaN,NaN,50
1648512000,1.09914,1.09973,1.0987,1.09876,5233,2688.4,-480340,-475739,16.19270445713298,53.114268390648085,55.14858054404312,NaN,NaN,50
1648513800,1.09876,1.09912,1.09688,1.09737,6136,2628.65,-486476,-478188.8,16.268290011368975,44.09699715870026,54.421687358958984,NaN,NaN,50
1648515600,1.09737,1.09877,1.09733,1.09852,5455,2631.3,-481021,-479304.6,16.338476597445254,51.44200698429242,54.393400417597036,NaN,NaN,50
1648517400,1.09852,1.09952,1.0985,1.09923,3315,2570.4,-477706,-480130,15.434402962058794,55.343138846619055,54.244846785702954,NaN,NaN,50
1648519200,1.09923,1.0995,1.0991,1.09926,2056,2491.7,-475650,-480238.6,14.594906014914223,55.50579889779603,54.4535288087802,NaN,NaN,50
1648521000,1.09926,1.0994,1.09873,1.09924,2700,2434.5,-478350,-479840.6,14.24263412083962,55.361025003308384,54.45541554383552,NaN,NaN,50
1648522800,1.09924,1.09941,1.0988,1.0988,1979,2383.95,-480329,-478611.2,13.901391241584237,52.13904852776254,54.20977442397773,NaN,NaN,50
1648524600,1.0988,1.09928,1.09845,1.09928,3543,2438.3,-476786,-477764.2,13.996312448791851,55.20206598987053,54.28285429897087,NaN,NaN,50
1648526400,1.09928,1.09974,1.09912,1.0996,2402,2426.55,-474384,-477099.8,13.403961011047649,57.169996152845975,54.472479703526986,NaN,NaN,50
1648528200,1.0996,1.09972,1.09851,1.09854,2499,2413.45,-476883,-477346.4,13.565199893915977,49.4247265105428,54.12419951374735,NaN,NaN,50
1648530000,1.09854,1.09884,1.09794,1.09828,2964,2432.5,-479847,-477645.8,14.293604422549341,47.7170935542381,53.51272986676001,NaN,NaN,50
1648531800,1.09828,1.09862,1.09792,1.09831,2945,2432.85,-476902,-476960.4,14.98967462556946,47.94059587444589,52.9692161882445,NaN,NaN,50
1648533600,1.09831,1.09946,1.09827,1.0992,3946,2579.85,-472956,-476194.4,14.390442160173937,54.19630140186328,52.47681773843349,NaN,NaN,50
1648535400,1.0992,1.10092,1.09918,1.10035,4708,2790.5,-468248,-474967.2,14.477369785715583,60.75805795211393,52.81508008893197,NaN,NaN,50
1648537200,1.10035,1.1015,1.09976,1.10146,6212,3094.6,-462036,-471997.8,15.051381591577432,65.84425467494228,53.72436482352442,NaN,NaN,50
1648539000,1.10146,1.10182,1.09994,1.10002,6229,3400.45,-468265,-469681.4,15.841026684239171,55.749262535274596,54.55666949327973,NaN,NaN,50
1648540800,1.10002,1.10055,1.0995,1.09994,5175,3605.15,-473440,-468989,15.995541810887094,55.24253572534525,54.82813583192636,NaN,NaN,50
1648542600,1.09994,1.09998,1.0979,1.0985,5619,3825.35,-479059,-470209.6,15.261399030141682,46.96718392286805,54.22985333737272,NaN,NaN,50
1648544400,1.0985,1.10292,1.0975,1.102,14066,4435.5,-464993,-469558.6,15.91190400026718,61.90460384743252,54.68691083377532,NaN,NaN,50
1648546200,1.102,1.10461,1.10197,1.10374,8214,4769.8,-456779,-468507.2,17.325123934082626,66.8965515396942,55.510877014945734,NaN,NaN,50
1648548000,1.10374,1.10579,1.10348,1.10511,6572,4836.75,-450207,-464895.6,19.102346117277953,70.20686924389561,56.801435637526666,NaN,NaN,50
1648549800,1.10511,1.10572,1.10436,1.10474,5328,4796.35,-455535,-461314.6,20.752623858816474,68.22264464121994,57.731476969765914,NaN,NaN,50
1648551600,1.10474,1.10547,1.10386,1.10417,5870,4817.1,-461405,-457783.8,21.80367183669782,65.16704085780239,58.302694448691376,NaN,NaN,50
1648553400,1.10417,1.11027,1.10318,1.10847,21742,5738.45,-439663,-452717.8,24.295356255709557,74.4602139521084,60.090943551660345,NaN,NaN,50
1648555200,1.10847,1.1117,1.1079,1.11155,16080,6439.65,-423583,-446078.6,26.90430231669546,78.81917903022841,62.31252108565965,NaN,NaN,50
1648557000,1.11155,1.11292,1.11012,1.1113,14805,7044.9,-438388,-443714.8,29.552487104934205,77.66056007664928,64.43537567153132,NaN,NaN,50
1648558800,1.1113,1.11294,1.10972,1.11257,11412,7516.55,-426976,-438003,31.68736277923004,79.32334968033602,66.23016483427938,NaN,NaN,50
1648560600,1.11257,1.11374,1.11206,1.11301,12437,7961.25,-414539,-428629.8,33.832722550055536,79.8820543350815,67.59616457591991,NaN,NaN,50
1648562400,1.11301,1.11322,1.11004,1.11024,13266,8504.45,-427805,-426258.2,34.29223845456929,67.51384746427189,67.71542120372918,NaN,NaN,50
1648564200,1.11024,1.11145,1.10902,1.10998,14495,9104.25,-442300,-430001.6,34.04472839601304,66.47348605856328,68.48143716967836,NaN,NaN,50
1648566000,1.10998,1.1117,1.10982,1.1105,10323,9472.2,-431977,-428719.4,33.90112655640781,67.55048256933895,69.36057622996363,NaN,NaN,50
1648567800,1.1105,1.11172,1.11037,1.11066,6360,9642.95,-425617,-428447.6,33.77507033645898,67.8922549988521,70.8552241639625,NaN,NaN,50
1648569600,1.11066,1.11069,1.10861,1.10862,5191,9705.2,-430808,-431701.4,32.482424078312725,59.31431213021649,70.6702033270185,NaN,NaN,50
1648571400,1.10862,1.10906,1.1078,1.10801,4363,9687.95,-435171,-433174.6,30.801682568602978,56.9953857355654,69.96297719815216,NaN,NaN,50
1648573200,1.10801,1.10829,1.10751,1.10786,4317,9593.2,-439488,-432612.2,29.070353923396386,56.41134914161829,68.97758290513234,NaN,NaN,50
1648575000,1.10786,1.108,1.10716,1.10777,3406,9452.05,-442894,-434795.6,27.25177859577669,56.040295487717934,68.10741510845362,NaN,NaN,50
1648576800,1.10777,1.10816,1.10734,1.10764,3523,9369.45,-446417,-438955.6,25.655758773569726,55.472705015991124,67.41496254832425,NaN,NaN,50
1648578600,1.10764,1.1091,1.10763,1.10892,4021,9289.55,-442396,-441273.2,24.706705859599072,59.790972586617016,66.36715959364629,NaN,NaN,50
1648580400,1.10892,1.10944,1.1086,1.10918,3227,8747.6,-439169,-442072.8,24.01108224213802,60.62626382266595,65.06766565024898,NaN,NaN,50
1648582200,1.10918,1.10922,1.10834,1.10884,2574,8465.6,-441743,-442523.8,23.169356442662032,58.90303757771415,63.72784261461076,NaN,NaN,50
1648584000,1.10884,1.10885,1.10838,1.10876,665,8170.25,-442408,-442426.6,22.38775391457719,58.481828048238555,62.23916249803237,NaN,NaN,50
1648585800,1.10876,1.10884,1.10854,1.10866,507,7929.2,-442915,-441726.2,21.661980138498404,57.92423735359301,60.67074699935461,NaN,NaN,50
1648587600,1.10866,1.10874,1.10831,1.10838,284,7649.9,-443199,-441886.8,20.782303824149693,56.3054575236947,59.87014771788481,NaN,NaN,50
1648589400,1.10838,1.10899,1.10828,1.1088,1127,6619.15,-442072,-442467.4,20.154327988138856,58.1928156768759,59.27867126205,NaN,NaN,50
1648591200,1.1088,1.10992,1.10873,1.10956,1474,5888.85,-440598,-442238.4,20.228914207287016,61.43866373183306,58.842112773656716,NaN,NaN,50
1648593000,1.10956,1.10974,1.10916,1.1092,1076,5202.4,-441674,-442091.6,20.298172839353164,59.09807975204561,58.21395739888483,NaN,NaN,50
1648594800,1.1092,1.10948,1.10918,1.10935,869,4675.25,-440805,-441669.6,20.36248442627173,59.78552530752473,58.247615482978276,NaN,NaN,50
1648596600,1.10935,1.10948,1.10902,1.1091,1559,4131.35,-442364,-441502.6,20.231859538758105,58.03480576685857,58.32185977092779,NaN,NaN,50
