time,open,high,low,close,Volume,Volume MA
1399366800,1.392575,1.395155,1.392295,1.39431,12262,6282.15
1399381200,1.39431,1.39436,1.391955,1.39249,11184,6579.85
1399395600,1.39249,1.393475,1.392455,1.39276,3588,6491.15
1399410000,1.39276,1.39355,1.39248,1.39327,3276,6287.9
1399424400,1.39327,1.39346,1.392455,1.3925,2553,6281.15
1399438800,1.3925,1.393255,1.391365,1.391365,7635,6542.95
1399453200,1.391365,1.393885,1.391175,1.39296,9446,6923.95
1399467600,1.39296,1.39388,1.391295,1.391985,15864,7440.2
1399482000,1.391985,1.392475,1.39102,1.39104,3639,6763.2
1399496400,1.39104,1.391245,1.39052,1.39088,2166,5949.9
1399510800,1.39088,1.39191,1.39073,1.3915,2954,5822.9
1399525200,1.3915,1.39405,1.391015,1.393655,7724,6122.75
1399539600,1.393655,1.399365,1.38952,1.390905,38312,7914.45
1399554000,1.390905,1.391125,1.38491,1.38613,26819,9020.55
1399568400,1.38613,1.386185,1.383305,1.384015,8344,9196.3
1399582800,1.384015,1.38446,1.38338,1.383615,3808,8934.3
1399597200,1.383615,1.384155,1.383225,1.383725,2893,8951.55
1399611600,1.383725,1.38436,1.381435,1.38156,7669,9267.3
1399626000,1.38156,1.3818,1.37689,1.378455,15857,9961.75
1399640400,1.378455,1.379425,1.375395,1.375805,14257,10012.5
1399654800,1.375805,1.376145,1.374525,1.37599,5898,9694.3
1399842000,1.37599,1.37613,1.37508,1.375155,4051,9337.65
1399856400,1.375155,1.376365,1.37495,1.37633,3334,9324.95
1399870800,1.37633,1.377495,1.37609,1.376765,7500,9536.15
1399885200,1.376765,1.37726,1.37547,1.376925,7349,9775.95
1399899600,1.376925,1.377215,1.37533,1.3757,7218,9755.1
1399914000,1.3757,1.376005,1.375355,1.37579,2566,9411.1
1399928400,1.37579,1.37661,1.37531,1.376455,2531,8744.45
1399942800,1.376455,1.3765,1.375415,1.375955,2884,8706.7
1399957200,1.375955,1.37715,1.375725,1.376375,7934,8995.1
1399971600,1.376375,1.37642,1.369885,1.372415,26828,10188.8
1399986000,1.372415,1.37303,1.369415,1.369975,15903,10597.75
1400000400,1.369975,1.370385,1.3689,1.370355,5408,8952.55
1400014800,1.370355,1.37087,1.3698,1.370325,2920,7757.6
1400029200,1.370325,1.37211,1.37005,1.371725,3665,7523.65
1400043600,1.371725,1.3731,1.37028,1.37251,10528,7859.65
1400058000,1.37251,1.372605,1.37059,1.37119,13085,8369.25
1400072400,1.37119,1.371995,1.37037,1.370835,11975,8584.55
1400086800,1.370835,1.371575,1.370275,1.371465,4288,8006.1
1400101200,1.371465,1.37206,1.37126,1.37175,2082,7397.35
1400115600,1.37175,1.372325,1.371385,1.371455,2744,7239.65
1400130000,1.371455,1.372095,1.36597,1.367035,16192,7846.7
1400144400,1.367035,1.367985,1.364835,1.365845,18748,8617.4
1400158800,1.365845,1.373255,1.36568,1.370705,25139,9499.35
1400173200,1.370705,1.372025,1.370185,1.37102,5022,9383
1400187600,1.37102,1.371715,1.37087,1.37132,2457,9144.95
1400202000,1.37132,1.37197,1.37116,1.37153,2568,9145.05
1400216400,1.37153,1.37272,1.37076,1.371815,7075,9372.25
1400230800,1.371815,1.37192,1.368555,1.370515,13536,9904.85
1400245200,1.370515,1.371865,1.369825,1.37021,10772,10046.75
1400259600,1.37021,1.370515,1.36932,1.369385,3651,8887.9
1400446800,1.369385,1.370435,1.3692,1.37013,2490,8217.25
1400461200,1.37013,1.371105,1.370075,1.370255,2327,8063.2
1400475600,1.370255,1.372385,1.370245,1.37083,9402,8387.3
1400490000,1.37083,1.37254,1.3706,1.372365,9236,8665.85
1400504400,1.372365,1.37343,1.37028,1.37099,12822,8780.55
1400518800,1.37099,1.3718,1.37078,1.370905,3067,8279.65
1400533200,1.370905,1.371365,1.37063,1.371065,2588,7810.3
1400547600,1.371065,1.371395,1.370725,1.371,2149,7703.35
1400562000,1.371,1.37115,1.3678,1.3685,10474,8122.95
1400576400,1.3685,1.370615,1.36808,1.370095,8791,8425.3
1400590800,1.370095,1.370575,1.368825,1.368955,8527,8042.05
1400605200,1.368955,1.37022,1.36886,1.37016,3984,7303.85
1400619600,1.37016,1.370805,1.369755,1.370535,2525,6173.15
1400634000,1.370535,1.37057,1.36995,1.370425,2483,6046.2
1400648400,1.370425,1.372345,1.370055,1.37138,9558,6401.25
1400662800,1.37138,1.37146,1.36594,1.36607,11698,6857.75
1400677200,1.36607,1.367335,1.36519,1.36631,10755,7041.75
1400691600,1.36631,1.368845,1.36338,1.3687,10554,6892.65
1400706000,1.3687,1.36879,1.36786,1.367895,2233,6465.7
1400720400,1.367895,1.368385,1.36706,1.36727,3051,6435.7
1400734800,1.36727,1.36865,1.365405,1.368065,14065,7014.45
1400749200,1.368065,1.368695,1.365805,1.366155,9725,7384.35
1400763600,1.366155,1.366345,1.36464,1.365035,13126,7570.55
1400778000,1.365035,1.36563,1.364535,1.365585,3292,7273.35
1400792400,1.365585,1.36594,1.364165,1.36421,2526,6758.55
1400806800,1.36421,1.365265,1.364115,1.36498,3097,6760.05
1400821200,1.36498,1.365185,1.36166,1.36201,11844,7222.85
1400835600,1.36201,1.363495,1.361575,1.363015,10138,7622.3
1400850000,1.363015,1.364305,1.3624,1.362785,8821,7539.65
1400864400,1.362785,1.363515,1.36252,1.363005,7812,7490.7
1401051600,1.363005,1.36431,1.361375,1.361865,4353,7282
1401066000,1.361865,1.3622,1.36156,1.361875,1691,7167.35
1401080400,1.361875,1.364565,1.36168,1.364195,6763,7379.25
1401094800,1.364195,1.364865,1.36355,1.364,5734,7541.8
1401109200,1.364,1.365445,1.36368,1.36456,4533,7290.55
1401123600,1.36456,1.365005,1.36438,1.364575,1664,6788.85
1401138000,1.364575,1.36687,1.364295,1.36665,4658,6484
1401152400,1.36665,1.366865,1.365415,1.365415,2373,6074.95
1401166800,1.365415,1.365755,1.36402,1.36427,8615,6394.05
1401181200,1.36427,1.365835,1.362655,1.36385,10661,6774.55
1401195600,1.36385,1.364075,1.36126,1.36159,10891,6615.85
1401210000,1.36159,1.363875,1.361505,1.36347,4033,6331.25
1401224400,1.36347,1.36369,1.36266,1.363265,2389,5794.4
1401238800,1.363265,1.36379,1.362975,1.363035,2445,5752.05
1401253200,1.363035,1.36376,1.36162,1.36215,8956,6073.55
1401267600,1.36215,1.36296,1.36021,1.361995,10706,6454
1401282000,1.361995,1.362085,1.35891,1.35919,14100,6566.8
1401296400,1.35919,1.35967,1.358875,1.359085,3625,6241.15
1401310800,1.359085,1.360125,1.359065,1.359835,3258,5963
1401325200,1.359835,1.360955,1.359515,1.36046,3357,5740.25
1401339600,1.36046,1.361855,1.358605,1.36182,8288,5937
1401354000,1.36182,1.36259,1.36014,1.36027,10554,6380.15
1401368400,1.36027,1.362485,1.359505,1.36089,12221,6653.05
1401382800,1.36089,1.36089,1.36003,1.36017,3267,6529.7
1401397200,1.36017,1.36056,1.359865,1.360375,2415,6423.8
1401411600,1.360375,1.361225,1.360055,1.36059,3309,6506.05
1401426000,1.36059,1.361685,1.35985,1.3611,8241,6685.2
1401440400,1.3611,1.362,1.36056,1.361715,8738,7003.45
1401454800,1.361715,1.365045,1.3615,1.36413,15474,7346.4
1401469200,1.36413,1.364325,1.362795,1.363345,4962,7061.45
1401656400,1.363345,1.3639,1.362045,1.362295,3314,6682.6
1401670800,1.362295,1.363295,1.36214,1.362855,2259,6593.9
1401685200,1.362855,1.36363,1.359375,1.35963,12829,7115.9
1401699600,1.35963,1.36281,1.35955,1.361905,10625,7524.9
1401714000,1.361905,1.36241,1.358805,1.359545,12387,7696.45
1401728400,1.359545,1.360175,1.359095,1.359665,3914,7356.85
1401742800,1.359665,1.36047,1.359315,1.36027,2436,6773.65
1401757200,1.36027,1.360505,1.360095,1.36043,2195,6702.15
1401771600,1.36043,1.360905,1.359105,1.359105,7603,6919.4
1401786000,1.359105,1.364805,1.358605,1.36357,17299,7616.5
1401800400,1.36357,1.364445,1.36186,1.363325,10457,7724.95
1401814800,1.363325,1.36333,1.36206,1.36268,4406,7417.55
1401829200,1.36268,1.363015,1.361535,1.36168,2915,6952.25
1401843600,1.36168,1.361795,1.360875,1.36126,3070,6942.4
1401858000,1.36126,1.362745,1.36025,1.36146,9976,7320.45
1401872400,1.36146,1.36389,1.36002,1.362795,13120,7811
1401886800,1.362795,1.36302,1.36068,1.360815,12997,8048.8
1401901200,1.360815,1.360875,1.35965,1.359845,5476,7885.7
1401915600,1.359845,1.3605,1.359805,1.36005,2418,7232.9
1401930000,1.36005,1.3603,1.35942,1.36021,3519,7160.75
1401944400,1.36021,1.361395,1.35999,1.36131,7934,7391.75
1401958800,1.36131,1.364565,1.3503,1.353855,38821,9219.85
